Temos que chegar a un <b>acordo</b>.	Temos que chegar a un <b>bosque</b>.	F
Os xenerais utilizan unha <b>banda</b> vermella no seu traxe de gala.	Gústalle moito escoitar a este <b>grupo</b>.	F
A comida esta non me <b>agrada</b> nada.	Estas mazás <b>saben</b> que gorentan.	T
Viñan dous <b>cabaleiros</b> a galope pola chaira.	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	F
Encántalle comer o <b>bolo</b> de pan antes da sopa.	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	T
Con tanta terra o tubo vaise <b>manchar</b>.	Con tanta terra o tubo vaise <b>atacar</b>.	F
Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	F
Puxo a sortella no <b>mediano</b> da man dereita.	Esta orde vai <b>invalidar</b> as anteriores.	F
Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	F
Caíalle a baba pola <b>barbela</b> abaixo.	Eu sempre me <b>queixo</b> do soldo, sobre todo cando os xefes andan á escoita.	F
Temos que chegar a un <b>acordo</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	T
Meteu o fío polo <b>ollo</b> dunha agulla.	Hoxe eu <b>ollo</b> a noticia co ollar do escéptico que ten unha pregunta que non quere calar:	F
Unha tenda de <b>artigos</b> de regalo.	Envía todas as semanas un <b>texto</b> para publicar no xornal.	F
Que mal <b>sabe</b> este queixo!	Se <b>sabe</b> o porqué da súa actitude, será por algo.	F
Tivo varias <b>operacións</b> biliares.	Un <b>cálculo</b> renal pode producir moita dor.	F
O médico non che vai <b>anular</b> a consulta!	Queren <b>invalidar</b> todo o proceso.	T
As <b>mangas</b> desta camisa danme moita calor.	Tomou un batido de <b>manga</b> moi cremoso.	F
Naceu no segundo <b>terzo</b> do século.	Naceu no segundo <b>cuarto</b> do século.	F
Eu que me <b>laio</b> sempre da falta de cultura de Lalín!	Eu que me <b>queixo</b> sempre da falta de cultura de Lalín!	T
A comida esta non me <b>agrada</b> nada.	Aínda non <b>coñece</b> o resultado.	F
Este <b>cordeiro</b> traballa moito con cánabo.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	F
O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	É un actor moi completo, nunca necesitou un <b>substituto</b>.	T
Sentamos nun <b>banco</b> do xardín.	Nesta vila hai moitos <b>bancos</b> para gardar os aforros.	F
Camiño e <b>miro</b> ao meu arredor:	O alento ten como única vía de saída un orificio do tamaño do <b>ollo</b> dunha agulla.	F
O rapaz pasou toda a noite en <b>vela</b>.	O rapaz pasou toda a noite en <b>vixilia</b>.	T
Con tanta terra o tubo vaise <b>manchar</b>.	Con tanta terra o tubo vaise <b>atrancar</b>.	F
Achegouse a ela e pasoulle a man polo <b>queixo</b>.	Eu non me <b>laio</b> de que haxa cambios, que son imprescindibles, senón de que o estado de cousas que coñecemos non está evoluíndo ou "progresando".	F
Por culpa da luz <b>acordo</b> moi cedo.	Temos que chegar a un <b>acordo</b>.	F
A comida esta non me <b>agrada</b> nada.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	F
Canción de éxito da nosa <b>cultura</b>.	Canción de éxito da nosa <b>banda</b>.	F
Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	T
O rapaz pasou toda a noite en <b>vixilia</b>.	O galeón navegaba con pouca <b>vela</b>.	F
Mandara unha expedición para <b>atacar</b> os portos galegos.	Querían <b>atacar</b> para despois roubar!	T
Esta orde vai <b>invalidar</b> as anteriores.	Queren <b>invalidar</b> todo o proceso.	T
O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Naceu no segundo <b>cuarto</b> do século.	T
Vou á fonte por auga, que teño <b>secura</b>.	Vai ter lugar a elección da próxima <b>localización</b> dos Xogos Olímpicos.	F
Con 20 anos e a barba aínda non lle está a <b>aparecer</b>...	A espiga do trigo xa comeza a <b>apuntar</b>.	T
Para atraeren as robalizas iscaban <b>bolo</b> vivo.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	T
Canción de éxito da nosa <b>cultura</b>.	Canción de éxito do noso <b>grupo</b>.	F
De sobremesa tomou <b>castañas</b> con marmelo.	De sobremesa tomou <b>queixo</b> con marmelo.	F
Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>mazás</b> para poñer fin ás dores abdominais por estrinximento.	Proba estas <b>cirolas</b> marelas.	F
Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	Sentamos nun <b>lado</b> do xardín.	F
A <b>coza</b> do pan deixou un agradable cheiro na cociña.	As <b>cepas</b> dos castiñeiros agromaban.	F
Segundo os meus <b>cálculos</b> acabaremos en tres días.	Ten que haber algún erro nas <b>contas</b> porque o resultado non é correcto.	T
O <b>molete</b> tiña a codia un pouco dura.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	F
Botoulle <b>manga</b> á ensalada.	Botoulle <b>tomate</b> á ensalada.	F
O galeón navegaba con pouco <b>pano</b>.	O galeón navegaba con pouca <b>tripulación</b>.	F
Hoxe eu <b>ollo</b> a noticia co ollar do escéptico que ten unha pregunta que non quere calar:	Meteu o fío pola <b>alfiestra</b> dunha agulla.	F
Miña nai comprou un vestido sen <b>mangas</b> para levar á festa.	O petroleiro tiña vinte metros de <b>manga</b>.	F
Por culpa da luz <b>esperto</b> moi cedo.	Por culpa da luz <b>acordo</b> moi cedo.	T
Achegouse a ela e pasoulle a man polo <b>brazo</b>.	Caíalle a baba pola <b>barbela</b> abaixo.	F
Esta orde vai <b>anular</b> as anteriores.	Esta orde vai <b>invalidar</b> as anteriores.	T
En Galicia existe evidencia de consumo de ostras, mexillóns e <b>ameixas</b> nestas terras xa dende o século IV antes de Cristo.	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>ameixas</b> para poñer fin ás dores abdominais por estrinximento.	F
Unha tenda de <b>artigos</b> de regalo.	Publicou un <b>artigo</b> de opinión nunha revista dixital.	F
É un actor moi completo, nunca necesitou un <b>descanso</b>.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	F
Que mal <b>sabe</b> este queixo!	A comida esta non me <b>sabe</b> nada.	T
Eran tantos que parecían un <b>cardume</b> de xurelos.	Este <b>asento</b> de pedra é algo incómodo.	F
O exército foi <b>agredir</b> un país estranxeiro.	Querían <b>atacar</b> para despois roubar!	T
Unha tenda de <b>papel</b> de regalo.	Unha tenda de <b>artigos</b> de regalo.	F
A comida esta non me <b>custa</b> nada.	A comida esta non me <b>sabe</b> nada.	F
Envía todas as semanas un <b>texto</b> para publicar no xornal.	Tiña moitos <b>obxectos</b> nos estantes do seu comercio.	F
Tomou un batido de <b>manga</b> moi cremoso.	Mandou construir unha embarcación de maior <b>manga</b>.	F
Meteu o fío polo <b>ollo</b> dunha agulla.	Non son quen de maxinar a un camelo pasando polo <b>burato</b> dunha agulla.	T
Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	Despois de tres horas de <b>vela</b> foise deitar e adormeceu.	F
Dez é o <b>dobre</b> de cinco. 	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	F
Aínda non <b>coñece</b> o resultado.	Aínda non <b>esquece</b> o resultado.	F
Un <b>cálculo</b> renal pode producir moita dor.	Tivo varias <b>pedras</b> biliares.	T
Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Por culpa da luz <b>acordo</b> moi cedo.	F
Metín os cartos no <b>bolso</b>.	Metín os cartos na <b>caixa de aforros</b>.	F
Botoulle <b>manga</b> á ensalada.	O petroleiro tiña vinte metros de <b>anchura</b>.	F
Antes de largar a arte cómpre localizar os <b>bancos</b> de peixe.	Sentamos nun <b>banco</b> do xardín.	F
Metín os cartos na <b>caixa de aforros</b>.	Nesta vila hai moitos <b>bancos</b> para gardar os aforros.	T
A <b>anchura</b> da nave era o que máis chamaba a atención.	O petroleiro tiña vinte metros de <b>manga</b>.	T
Mandou construir unha embarcación de maior <b>manga</b>.	O petroleiro tiña vinte metros de <b>anchura</b>.	T
Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>cirolas</b> para poñer fin ás dores abdominais por estrinximento.	En Galicia existe evidencia de consumo de ostras, mexillóns e <b>ameixas</b> nestas terras xa dende o século IV antes de Cristo.	F
Vou á fonte por auga, que teño <b>secura</b>.	A cidade foi tamén <b>sede</b> das organizacións falanxistas e dalgúns ministerios.	F
Quitáronlle unha <b>pedra</b> do ril.	Ten que haber algún erro nos <b>cálculos</b> porque o resultado non é correcto.	F
Faga as <b>contas</b> do que lle debo.	Ten que haber algún erro nas <b>contas</b> porque o resultado non é correcto.	T
Leva un anel no <b>anular</b>.	Esta orde vai <b>invalidar</b> as anteriores.	F
Aínda non <b>sabe</b> o resultado.	Aínda non <b>esquece</b> o resultado.	F
O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Castigounos encerrados no seu <b>dormitorio</b>.	F
Dez é o <b>dobre</b> de cinco. 	Dez é o <b>antónimo</b> de cinco. 	F
Botoulle <b>tomate</b> á ensalada.	Tomou un batido de <b>manga</b> moi cremoso.	F
Viñan dous <b>xinetes</b> a galope pola chaira.	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	F
Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	T
<b>Apuntou</b> todos os números de teléfono na axenda.	Rompeulle o lapis e non pode <b>apuntar</b> máis nada.	T
O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Temos que chegar a un <b>acordo</b>.	F
Achegouse a ela e pasoulle a man polo <b>brazo</b>.	Achegouse a ela e pasoulle a man polo <b>queixo</b>.	F
Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>ameixas</b> para poñer fin ás dores abdominais por estrinximento.	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>cirolas</b> para poñer fin ás dores abdominais por estrinximento.	T
O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	É un actor moi completo, nunca necesitou un <b>dobre</b>.	T
A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	As <b>cepas</b> dos castiñeiros agromaban.	F
Os <b>xinetes</b> preparáronse para comezar a proba.	Viñan dous <b>xinetes</b> a galope pola chaira.	T
Os <b>franceses</b> elixiron os seus representantes políticos.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	T
Tiña moitos <b>obxectos</b> nos estantes do seu comercio.	Naquel bazar había máis <b>artigos</b> que peixes no mar!	T
Eu non me <b>laio</b> de que haxa cambios, que son imprescindibles, senón de que o estado de cousas que coñecemos non está evoluíndo ou "progresando".	Achegouse a ela e pasoulle a man pola <b>queixada</b>.	F
Gústalle moito escoitar a este <b>grupo</b>.	A etiqueta da botella ten unha <b>banda</b> diagonal.	F
A <b>anchura</b> da nave era o que máis chamaba a atención.	As <b>mangas</b> desta camisa danme moita calor.	F
Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	T
O petroleiro tiña vinte metros de <b>anchura</b>.	Miña nai comprou un vestido sen <b>mangas</b> para levar á festa.	F
Envía todas as semanas un <b>texto</b> para publicar no xornal.	Hoxe vén no xornal un <b>artigo</b> sobre o problema da droga.	T
Os <b>galos</b> elixiron os seus representantes políticos.	Os <b>franceses</b> son amantes da boa cociña.	T
Cambiou os mobles do <b>xogo</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	F
Ten o <b>dobre</b> de anos ca min. 	Dez é o <b>duplo</b> de cinco. 	T
Non son quen de maxinar a un camelo pasando polo <b>burato</b> dunha agulla.	Camiño e <b>miro</b> ao meu arredor:	F
Os xenerais utilizan unha <b>fita</b> vermella no seu traxe de gala.	Os domingos pola mañá toca a <b>banda</b>.	F
Os <b>galos</b> elixiron os seus representantes políticos.	Meteu o <b>capón</b> no galiñeiro.	F
Cambiou os mobles do <b>xogo</b> dos nenos.	Cambiou os mobles do <b>cuarto</b> dos nenos.	F
Desde a rocha víanse pequenos <b>cardumes</b> de robaliza.	Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	F
Vai ter lugar a elección da próxima <b>localización</b> dos Xogos Olímpicos.	Quen atopara unha fonte para calmar esta <b>secura</b>.	F
Vai ter lugar a elección da próxima <b>localización</b> dos Xogos Olímpicos.	A calor e o esforzo producen <b>sede</b>.	F
O forte vento enchía a <b>vela</b> daquela dorna.	O rapaz pasou toda a noite en <b>vela</b>.	F
Vou á fonte por auga, que teño <b>sede</b>.	A calor e o esforzo producen <b>sede</b>.	T
Meteu o fío polo <b>ollo</b> dunha agulla.	Eu <b>ollo</b> a xente feliz e reflíctome neles.	F
Os <b>escravos</b> elixiron os seus representantes políticos.	Os <b>galos</b> elixiron os seus representantes políticos.	F
Da mala postura acabou collendo un <b>cabaleiro</b>.	Viñan dous <b>cabaleiros</b> a galope pola chaira.	F
Ten que haber algún erro nas <b>contas</b> porque o resultado non é correcto.	Ten que haber algún erro nos <b>froitos</b> porque o resultado non é correcto.	F
Meteu o <b>galo</b> no galiñeiro.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	F
Estas mazás <b>saben</b> que gorentan.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	F
Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	T
Nesta vila hai moitos <b>bancos</b> para gardar os aforros.	Desde a rocha víanse pequenos <b>cardumes</b> de robaliza.	F
Todas as mañás o acordaba o canto dos <b>galos</b>.	Os <b>galos</b> elixiron os seus representantes políticos.	F
Viñan dous <b>cabaleiros</b> a galope pola chaira.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	F
Vou á fonte por auga, que teño <b>secura</b>.	Quen atopara unha fonte para calmar esta <b>secura</b>.	T
Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	F
Eu que me <b>laio</b> sempre da falta de cultura de Lalín!	Caíalle a baba pola <b>barbela</b> abaixo.	F
Naceu no segundo <b>cuartel</b> do século.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	F
Vou á fonte por auga, que teño <b>fame</b>.	Quen atopara unha fonte para calmar esta <b>secura</b>.	F
As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Dez é o <b>duplo</b> de cinco. 	F
Con tanta terra o tubo vaise <b>atacar</b>.	Querían <b>atacar</b> para despois roubar!	F
Caeu e bateu co <b>queixelo</b> no chan.	Achegouse a ela e pasoulle a man polo <b>brazo</b>.	F
Este <b>asento</b> de pedra é algo incómodo.	Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	F
Con tanta terra o tubo vaise <b>atacar</b>.	Aínda vai <b>atacar</b> aquel cano con tanta lama como baixa.	T
O galeón navegaba con pouco <b>pano</b>.	Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	T
Achegouse a ela e pasoulle a man polo <b>queixo</b>.	Achegouse a ela e pasoulle a man pola <b>queixada</b>.	T
Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	O forte vento enchía a <b>vela</b> daquela dorna.	T
A calor e o esforzo producen <b>sede</b>.	Vou á fonte por auga, que teño <b>secura</b>.	T
Hoxe vén no xornal un <b>artigo</b> sobre o problema da droga.	Publicou un <b>artigo</b> de opinión nunha revista dixital.	T
Botoulle <b>manga</b> á ensalada.	Tomou un batido de <b>manga</b> moi cremoso.	T
O forte vento enchía a <b>vela</b> daquela dorna.	O galeón navegaba con pouca <b>vela</b>.	T
Tés que <b>anotar</b> todo o que eu che diga.	<b>Riscou</b> todos os números de teléfono na axenda.	F
Canción de éxito do noso <b>grupo</b>.	A etiqueta da botella ten unha <b>banda</b> diagonal.	F
Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	F
Temos que chegar a un <b>pacto</b>.	Temos que chegar a un <b>bosque</b>.	F
Achegouse a ela e pasoulle a man polo <b>queixo</b>.	De sobremesa tomou <b>queixo</b> con marmelo.	F
O camiño estase a <b>atacar</b> de lama coa enxurrada.	Mandara unha expedición para <b>atacar</b> os portos galegos.	F
Este <b>cordeiro</b> traballa moito con cánabo.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	F
O galeón navegaba con pouco <b>pano</b>.	Despois de tres horas de <b>vela</b> foise deitar e adormeceu.	F
Por culpa da luz <b>esperto</b> moi cedo.	Temos que chegar a un <b>acordo</b>.	F
Tivo varias <b>operacións</b> biliares.	Tivo varias <b>pedras</b> biliares.	F
Ten que haber algún erro nas <b>contas</b> porque o resultado non é correcto.	Tivo varias <b>pedras</b> biliares.	F
Temos que chegar a un <b>pacto</b>.	Por culpa da luz <b>acordo</b> moi cedo.	F
Encántalle comer o <b>bolo</b> de pan antes da sopa.	O <b>molete</b> tiña a codia un pouco dura.	T
O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Voume atrasar un <b>cuarto</b> de hora.	T
Eran tantos que parecían un <b>banco</b> de xurelos.	Eran tantos que parecían <b>escamas</b> de xurelos.	F
Eu <b>vexo</b> a xente feliz e reflíctome neles.	Hoxe eu <b>ollo</b> a noticia co ollar do escéptico que ten unha pregunta que non quere calar:	T
Chegou tan cansado que foi directo para o <b>cuarto</b>.	Naceu no segundo <b>cuartel</b> do século.	F
Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	T
Eu que me <b>laio</b> sempre da falta de cultura de Lalín!	Achegouse a ela e pasoulle a man polo <b>queixo</b>.	F
Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	T
<b>Apuntou</b> todos os números de teléfono na axenda.	<b>Anotou</b> todos os números de teléfono na axenda.	T
Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	T
O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Dez é o <b>dobre</b> de cinco. 	F
Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	F
O camiño estase a <b>atacar</b> de lama coa enxurrada.	Querían <b>atacar</b> para despois roubar!	F
Esta orde vai <b>anular</b> as anteriores.	Doíalle moito o <b>anular</b> da man esquerda.	F
Aprendeu a <b>cordeeiro</b> do seu pai.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	F
Camiño e <b>miro</b> ao meu arredor:	Meteu o fío polo <b>ollo</b> dunha agulla.	F
Se <b>sabe</b> o porqué da súa actitude, será por algo.	A comida esta non me <b>sabe</b> nada.	F
Caeu e bateu co <b>queixelo</b> no chan.	Caíalle a baba pola <b>barbela</b> abaixo.	T
Envía todas as semanas un <b>texto</b> para publicar no xornal.	Hoxe vén no xornal un <b>anuncio</b> sobre o problema da droga.	F
Aínda non <b>coñece</b> o resultado.	Estas mazás <b>saben</b> que gorentan.	F
O exército foi <b>agredir</b> un país estranxeiro.	Querían <b>agredir</b> para despois roubar!	T
A etiqueta da botella ten unha <b>banda</b> diagonal.	Levaba no pelo <b>fitas</b> de cores.	T
Nesta vila hai moitos <b>bancos</b> para gardar os aforros.	Metín os cartos no <b>bolso</b>.	F
Proba estas <b>cirolas</b> marelas.	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>cirolas</b> para poñer fin ás dores abdominais por estrinximento.	T
Ten que haber algún erro nas <b>contas</b> porque o resultado non é correcto.	Tivo varios <b>cálculos</b> biliares.	F
É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	As <b>cepas</b> dos castiñeiros agromaban.	F
A cidade foi tamén <b>sede</b> das organizacións falanxistas e dalgúns ministerios.	Vai ter lugar a elección da próxima <b>sede</b> dos Xogos Olímpicos.	T
Eu <b>esquezo</b> a xente feliz e reflíctome neles.	Camiño e <b>miro</b> ao meu arredor:	F
A figueira partiu pola <b>coza</b>.	É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	F
Os <b>franceses</b> son amantes da boa cociña.	Os <b>escravos</b> elixiron os seus representantes políticos.	F
Faga as <b>contas</b> do que lle debo.	Un <b>cálculo</b> renal pode producir moita dor.	F
Leva un anel no <b>pé</b>.	Leva un anel no <b>mediano</b>.	F
Hoxe vén no xornal un <b>texto</b> sobre o problema da droga.	Hoxe vén no xornal un <b>artigo</b> sobre o problema da droga.	T
Ten o <b>dobre</b> de anos ca min. 	Seis é o <b>duplo</b> de tres.	T
<b>Apuntou</b> todos os números de teléfono na axenda.	<b>Riscou</b> todos os números de teléfono na axenda.	F
Esta orde vai <b>anular</b> as anteriores.	Leva un anel no <b>anular</b>.	F
Achegouse a ela e pasoulle a man pola <b>queixada</b>.	Eu que me <b>queixo</b> sempre da falta de cultura de Lalín!	F
Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>cirolas</b> para poñer fin ás dores abdominais por estrinximento.	Aprendín a nadar na antiga praia de Pontevedra, e reparei, aínda neno, na extraordinaria riqueza en <b>ameixas</b> e croques.	F
Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	Os <b>escravos</b> elixiron os seus representantes políticos.	F
Este <b>asento</b> de pedra é algo incómodo.	Metín os cartos no <b>banco</b>.	F
Meteu o <b>capón</b> no galiñeiro.	O <b>capón</b> andaba tras das polas.	T
Vai ter lugar a elección da próxima <b>sede</b> dos Xogos Olímpicos.	Vou á fonte por auga, que teño <b>sede</b>.	F
Por culpa da luz <b>esperto</b> moi cedo.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	F
Segundo os meus <b>cálculos</b> acabaremos en tres días.	Tivo varios <b>cálculos</b> biliares.	F
O exército foi <b>agredir</b> un país estranxeiro.	Con tanta terra o tubo vaise <b>atacar</b>.	F
Os <b>galos</b> elixiron os seus representantes políticos.	Os <b>franceses</b> elixiron os seus representantes políticos.	T
Os <b>franceses</b> elixiron os seus representantes políticos.	Meteu o <b>capón</b> no galiñeiro.	F
Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	De sobremesa tomou <b>queixo</b> con marmelo.	T
O galeón navegaba con pouca <b>vela</b>.	Despois de tres horas de <b>vela</b> foise deitar e adormeceu.	F
Ten que haber algún erro nos <b>cálculos</b> porque o resultado non é correcto.	Un <b>cálculo</b> renal pode producir moita dor.	F
Eu que me <b>laio</b> sempre da falta de cultura de Lalín!	Eu non me <b>laio</b> de que haxa cambios, que son imprescindibles, senón de que o estado de cousas que coñecemos non está evoluíndo ou "progresando".	T
É un actor moi completo, nunca necesitou un <b>descanso</b>.	É un actor moi completo, nunca necesitou un <b>dobre</b>.	F
Gústalle moito escoitar a este <b>grupo</b>.	Canción de éxito da nosa <b>cultura</b>.	F
Eran tantos que parecían un <b>cardume</b> de xurelos.	Eran tantos que parecían un <b>banco</b> de xurelos.	T
<b>Anotou</b> todos os números de teléfono na axenda.	Con 20 anos e a barba aínda non lle está a <b>aparecer</b>...	F
Que mal <b>sabe</b> este queixo!	A comida esta non me <b>agrada</b> nada.	T
O galeón navegaba con pouco <b>pano</b>.	O rapaz pasou toda a noite en <b>vixilia</b>.	F
Hoxe vén no xornal un <b>artigo</b> sobre o problema da droga.	Naquel bazar había máis <b>artigos</b> que peixes no mar!	F
Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	T
A <b>anchura</b> da nave era o que máis chamaba a atención.	Mandou construir unha embarcación de maior <b>manga</b>.	T
Nesta vila hai moitos <b>bancos</b> para gardar os aforros.	Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	T
É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	A <b>codia</b> do pan deixou un agradable cheiro na cociña.	F
Metín os cartos no <b>banco</b>.	Antes de largar a arte cómpre localizar os <b>bancos</b> de peixe.	F
<b>Apuntou</b> todos os números de teléfono na axenda.	Con 20 anos e a barba aínda non lle está a <b>aparecer</b>...	F
Leva un anel no <b>anular</b>.	Queren <b>invalidar</b> todo o proceso.	F
Cambiou os mobles do <b>dormitorio</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	T
Eu que me <b>laio</b> sempre da falta de cultura de Lalín!	Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	F
Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	Antes de largar a arte cómpre localizar os <b>bancos</b> de peixe.	F
Cambiou os mobles do <b>dormitorio</b> dos nenos.	Naceu no segundo <b>cuarto</b> do século.	F
A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	T
A figueira partiu pola <b>coza</b>.	As <b>follas</b> dos castiñeiros agromaban.	F
Miña nai comprou un vestido sen <b>mangas</b> para levar á festa.	Mandou construir unha embarcación de maior <b>manga</b>.	F
Os domingos pola mañá toca a <b>banda</b>.	Gústalle moito escoitar a este <b>grupo</b>.	T
Con tanta terra o tubo vaise <b>atacar</b>.	Querían <b>agredir</b> para despois roubar!	F
Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	F
Aprendeu a <b>cordeeiro</b> do seu pai.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	F
Tés que <b>anotar</b> todo o que eu che diga.	Rompeulle o lapis e non pode <b>apuntar</b> máis nada.	T
O seu rostro evidenciaba a fatiga e as noites de <b>vixilia</b>.	O rapaz pasou toda a noite en <b>vixilia</b>.	T
Faga as <b>contas</b> do que lle debo.	Quitáronlle unha <b>pedra</b> do ril.	F
Houbo intres de gran felicidade cando eu era neno e iamos á da señora Munda apañar unhas <b>ameixas</b>... 	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>ameixas</b> para poñer fin ás dores abdominais por estrinximento.	T
Viñan dous <b>xinetes</b> a galope pola chaira.	Viñan dous <b>asnos</b> a galope pola chaira.	F
As <b>cozas</b> dos castiñeiros agromaban.	As <b>follas</b> dos castiñeiros agromaban.	F
Leva un anel no <b>anular</b>.	Puxo a sortella no <b>mediano</b> da man dereita.	T
Naceu no segundo <b>cuartel</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	T
Antes do <b>chourizo</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	F
A espiga do trigo xa comeza a <b>aparecer</b>.	As primeiras flores <b>apuntan</b> nesta época.	T
Metín os cartos no <b>banco</b>.	Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	T
Os <b>carpinteiros</b> desempeñan un oficio totalmente artesanal.	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	F
Houbo un <b>pacto</b> entre o goberno e a oposición.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	T
Sentamos nun <b>lado</b> do xardín.	Sentamos nun <b>banco</b> do xardín.	F
