He wiped his sweaty <b>palm</b>.	More than two-thirds of <b>palms</b> live in tropical forests.	F
He fixed it with three <b>tacks</b>.	A mirror hung on a <b>tack</b> above the washstand.	T
Chelsea have a <b>match</b> with United next week.	He was watching a football <b>game</b>.	T
A lone <b>drake</b> sat by the edge of the pond.	I <b>duck</b> the head to hide my admiration.	F
Throwing back the sheet, he <b>springs</b> from the bed.	We planted bulbs to flower in <b>springtime</b>.	F
When we reached the opposite <b>bank</b>, the boat was sinking fast.	Many elephants live on the <b>shores</b> of Lake Kariba.	T
Pass me those two <b>leads</b> please.	She lifted the <b>lead</b> again.	T
The <b>ducks</b> started quacking loudly when we threw them some bread.	He <b>ducked</b> in time to save his head from a blow from the poker.	F
Chelsea have a <b>match</b> with United next week.	It would be difficult to <b>equal</b> the service this airline gives its customers.	F
They were probably the most famous <b>band</b> in the world.	They were probably the most famous <b>ensemble</b> in the world.	T
This tiny device fits into the <b>palm</b> of your hand.	More than two-thirds of <b>palms</b> live in tropical forests.	F
I used to work in the local branch of a large <b>bank</b>.	Which <b>bank</b> offers you the service that best suits your financial needs?	T
<b>Bats</b> are more manoeuvrable than birds.	Any mammal, of the order <b>Chiroptera</b>, that has forelimbs modified to form wings.	T
It would be difficult to <b>equal</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	T
Chickens and <b>ducks</b> scratch around the outbuildings.	The <b>pigeons</b> started quacking loudly when we threw them some bread.	F
I used to work in the local branch of a large <b>financial institution</b>.	The children pelted down the <b>bank</b>, over the bridge and along the path.	F
A <b>circle</b> of light glowed in the space between floor and door.	Serve dish with <b>strips</b> of fresh raw vegetables.	F
He was watching a football <b>game</b>.	It would be difficult to <b>equal</b> the service this airline gives its customers.	F
The island has long golden beaches fringed by <b>oak</b> trees.	The island has long golden beaches fringed by <b>palm</b> trees.	F
I <b>duck</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	T
A <b>band</b> of light glowed in the space between floor and door.	He has also formed an exciting <b>ensemble</b> with several other musicians.	F
They were probably the most famous <b>band</b> in the world.	He has also formed an exciting <b>ensemble</b> with several other musicians.	T
This week the <b>band</b> did the last gig of their tour.	They were probably the most famous <b>ensemble</b> in the world.	T
A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	He was watching a football <b>match</b>.	T
Temperatures can <b>drop</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	T
A <b>spring</b> popped out of the watch.	Throwing back the sheet, he <b>jumps</b> from the bed.	F
When we reached the opposite <b>border</b>, the boat was sinking fast.	Many elephants live on the <b>shores</b> of Lake Kariba.	T
A narrow <b>band</b> of grass separated the greenhouse from the vegetable garden.	He has also formed an exciting <b>ensemble</b> with several other musicians.	F
We planted bulbs to flower in <b>spring</b>.	A <b>spring</b> popped out of the watch.	F
Serve dish with <b>strips</b> of fresh raw vegetables.	This week the <b>band</b> did the last gig of their tour.	F
The island has long golden beaches fringed by <b>palm</b> trees.	He wiped his sweaty <b>hand</b>.	F
Many elephants live on the <b>shores</b> of Lake Kariba.	When we reached the opposite <b>wall</b>, the boat was sinking fast.	F
He was watching a football <b>match</b>.	It would be difficult to <b>match</b> the service this airline gives its customers.	F
They bough two boxes of <b>matches</b>.	Chelsea have a <b>match</b> with United next week.	F
I put my <b>hand</b> into my pocket and pulled out the letter.	The island has long golden beaches fringed by <b>palm</b> trees.	F
Unlike a baseball <b>stick</b> a cricket one has an edge which is significantly sharper.	She showed me how to hold the <b>bat</b>.	T
He hammered the <b>nail</b> into the branch.	He fixed it with three <b>tacks</b>.	T
He was watching a football <b>stadium</b>.	He was watching a football <b>match</b>.	F
He has also formed an exciting <b>ensemble</b> with several other musicians.	Serve dish with <b>strips</b> of fresh raw vegetables.	F
Add the cream a few <b>beads</b> at a time..	Temperatures can <b>fall</b> to freezing at night.	F
She had long red <b>fingernails</b>.	He fixed it with three <b>tacks</b>.	F
Add the cream a few <b>almonds</b> at a time..	Add the cream a few <b>drops</b> at a time..	F
Temperatures can <b>drop</b> to freezing at night.	He wiped away the <b>beads</b> of sweat on his forehead.	F
She picked up a <b>stick</b> and threw it into the trees.	Huge waves crashed against the <b>rocks</b>.	F
They bough two boxes of <b>matches</b>.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	F
Do you really think our team has a chance of <b>matching</b> their score?	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	T
We planted bulbs to flower in <b>spring</b>.	Throwing back the sheet, he <b>jumps</b> from the bed.	F
Which <b>bank</b> offers you the service that best suits your financial needs?	How do credit unions differ from other <b>financial institutions</b>?	T
A lone <b>drake</b> sat by the edge of the pond.	I <b>lower</b> the head to hide my admiration.	F
She <b>phoned</b> just after lunch.	I would <b>sleep</b> when I got back to the hotel.	F
He hammered the <b>nail</b> into the branch.	Keep your <b>nails</b> short and your hands clean.	F
Most <b>measurers</b> work by having numbers and little lines.	The country was without a <b>ruler</b> after the queen died.	F
That man was appointed as the new <b>coach</b>.	She has recently joined the amateur team as <b>coach</b>.	T
Colonial rulers groomed and paid local <b>potentates</b>.	The current <b>ruler</b> is concentrating all power in his own hands. 	T
A narrow <b>band</b> of grass separated the greenhouse from the vegetable garden.	They were probably the most famous <b>band</b> in the world.	F
Add the cream a few <b>drops</b> at a time..	Temperatures can <b>drop</b> to freezing at night.	F
When we reached the opposite <b>border</b>, the boat was sinking fast.	When we reached the opposite <b>wall</b>, the boat was sinking fast.	F
A <b>strip</b> of light glowed in the space between floor and door.	A <b>circle</b> of light glowed in the space between floor and door.	F
A <b>circle</b> of light glowed in the space between floor and door.	A narrow <b>band</b> of grass separated the greenhouse from the vegetable garden.	F
A mirror hung on a <b>nail</b> above the washstand.	He hammered the <b>nail</b> into the branch.	T
As we headed back to London, the <b>coach</b> was badly delayed by roadworks.	We're going to the airport by <b>bus</b>.	T
They were probably the most famous <b>engineers</b> in the world.	He has also formed an exciting <b>ensemble</b> with several other musicians.	F
He <b>ducked</b> in time to save his head from a blow from the poker.	The <b>drakes</b> started quacking loudly when we threw them some bread.	F
Add the cream a few <b>drops</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	T
This tiny device fits into the <b>palm</b> of your hand.	He wiped his sweaty <b>palm</b>.	T
That man was appointed as the new <b>trainer</b>.	We're going to the airport by <b>coach</b>.	F
As we headed back to London, the <b>coach</b> was badly delayed by roadworks.	We're going to the airport by <b>bicycle</b>.	F
He was watching a football <b>game</b>.	You should always strike a <b>match</b> away from you.	F
Chelsea have a <b>match</b> with United next week.	He was watching a football <b>stadium</b>.	F
She showed me how to hold the <b>bat</b>.	Due to their physiology, <b>bats</b> are one type of animal that acts as a natural reservoir of many pathogens.	F
I'm looking at a <b>ring</b> with a jewel attached to it.	I would <b>phone</b> when I got back to the hotel.	F
Both <b>springs</b> in the fuel pump were broken.	The cat wants to <b>spring</b> onto the sofa.	F
Add the cream a few <b>beads</b> at a time..	His blood pressure had <b>dropped</b> severely.	F
She picked up a <b>stone</b> and threw it into the trees.	She picked up a <b>rock</b> and threw it into the trees.	T
We're going to the airport by <b>bus</b>.	They had to travel everywhere by <b>bus</b>.	T
We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	He was watching a football <b>game</b>.	F
Cherry trees bloom in the <b>springtime</b>.	Throwing back the sheet, he <b>jumps</b> from the bed.	F
I accidentally bashed him with my <b>bat</b>.	She showed me how to hold the <b>gun</b>.	F
The children pelted down the <b>bank</b>, over the bridge and along the path.	When we reached the opposite <b>border</b>, the boat was sinking fast.	T
The current <b>ruler</b> is concentrating all power in his own hands. 	The country was without a <b>palace</b> after the queen died.	F
He was watching a football <b>match</b>.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	F
Use that <b>stone</b> there to hold the door open.	She picked up a <b>rock</b> and threw it into the trees.	T
How do credit unions differ from other <b>financial institutions</b>?	The children pelted down the <b>bank</b>, over the bridge and along the path.	F
<b>Chiropterans</b> are more manoeuvrable than birds.	I accidentally bashed him with my <b>bat</b>.	F
They had to travel everywhere by <b>bus</b>.	They need a new <b>trainer</b> for the young athletes.	F
Unlike a baseball <b>stick</b> a cricket one has an edge which is significantly sharper.	Due to their physiology, <b>bats</b> are one type of animal that acts as a natural reservoir of many pathogens.	F
I would <b>ring</b> when I got back to the hotel.	I would <b>phone</b> when I got back to the hotel.	T
Temperatures can <b>fall</b> to freezing at night.	He wiped away the <b>beads</b> of sweat on his forehead.	F
I <b>ring</b> home once a week to tell my parents I'm okay.	He bought her an emerald <b>ring</b>.	F
He wiped his sweaty <b>face</b>.	This tiny device fits into the <b>palm</b> of your hand.	F
I would <b>ring</b> when I got back to the hotel.	I'm looking at a <b>ring</b> with a jewel attached to it.	F
I used to work in the local branch of a large <b>bank</b>.	I used to work in the local branch of a large <b>college</b>.	F
Chickens and <b>ducks</b> scratch around the outbuildings.	I <b>lower</b> the head to hide my admiration.	F
Do you really think our team has a chance of <b>matching</b> their score?	It would be difficult to <b>worsen</b> the service this airline gives its customers.	F
They were probably the most famous <b>ensemble</b> in the world.	A <b>band</b> of light glowed in the space between floor and door.	F
I put my <b>hand</b> into my pocket and pulled out the letter.	This tiny device fits into the <b>palm</b> of your hand.	T
Do you really think our team has a chance of <b>matching</b> their score?	You should always strike a <b>match</b> away from you.	F
A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	Chelsea have a <b>match</b> with United next week.	T
Temperatures can <b>drop</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	T
The children pelted down the <b>bank</b>, over the bridge and along the path.	Which <b>bank</b> offers you the service that best suits your financial needs?	F
Which <b>bank</b> offers you the service that best suits your financial needs?	I used to work in the local branch of a large <b>college</b>.	F
A <b>spring</b> popped out of the watch.	The cat wants to <b>spring</b> onto the sofa.	F
<b>Chiropterans</b> are more manoeuvrable than birds.	<b>Bats</b> are more manoeuvrable than birds.	T
They now have a <b>lead</b> of 28 points.	They now have a <b>debt</b> of 28 points.	F
Keep your <b>fingernails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	T
You should always strike a <b>match</b> away from you.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	F
They now have a <b>lead</b> of 28 points.	She lifted the <b>lead</b> again.	F
They now have a <b>lead</b> of 28 points.	His goal gave them a two-goal <b>lead</b> once more time.	T
It would be difficult to <b>match</b> the service this airline gives its customers.	You should always strike a <b>match</b> away from you.	F
The <b>ducks</b> started quacking loudly when we threw them some bread.	She <b>lowered</b> her gaze to the hands in her lap.	F
The country was without a <b>potentate</b> after the queen died.	The country was without a <b>ruler</b> after the queen died.	T
She picked up a <b>rock</b> and threw it into the trees.	She once told an interviewer that they didn't even like <b>rock</b> music.	F
They need a new <b>trainer</b> for the young athletes.	That man was appointed as the new <b>trainer</b>.	T
A lone <b>drake</b> sat by the edge of the pond.	The <b>pigeons</b> started quacking loudly when we threw them some bread.	F
A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	It would be difficult to <b>match</b> the service this airline gives its customers.	F
Due to their physiology, <b>bats</b> are one type of animal that acts as a natural reservoir of many pathogens.	<b>Dolphins</b> are more manoeuvrable than birds.	F
A <b>spring</b> popped out of the watch.	A <b>hand</b> popped out of the watch.	F
Keep your <b>fingernails</b> short and your hands clean.	Keep your <b>nails</b> short and your hands clean.	T
Throwing back the sheet, he <b>springs</b> from the bed.	Cherry trees bloom in the <b>springtime</b>.	F
How do credit unions differ from other <b>financial institutions</b>?	I used to work in the local branch of a large <b>bank</b>.	T
He wiped away the <b>beads</b> of sweat on his forehead.	Add the cream a few <b>beads</b> at a time..	T
When we reached the opposite <b>wall</b>, the boat was sinking fast.	When we reached the opposite <b>bank</b>, the boat was sinking fast.	F
The country was without a <b>potentate</b> after the queen died.	Most <b>rulers</b> work by having numbers and little lines.	F
She showed me how to hold the <b>stick</b>.	Due to their physiology, <b>bats</b> are one type of animal that acts as a natural reservoir of many pathogens.	F
His blood pressure had <b>dropped</b> severely.	Her weight <b>fell</b> to under seven stones.	T
Throwing back the sheet, he <b>springs</b> from the bed.	Both <b>springs</b> in the fuel pump were broken.	F
<b>Dolphins</b> are more manoeuvrable than birds.	Any mammal, of the order <b>Chiroptera</b>, that has forelimbs modified to form wings.	F
They had to travel everywhere by <b>bus</b>.	That man was appointed as the new <b>coach</b>.	F
<b>Dolphins</b> are more manoeuvrable than birds.	<b>Chiropterans</b> are more manoeuvrable than birds.	F
When we reached the opposite <b>bank</b>, the boat was sinking fast.	I used to work in the local branch of a large <b>financial institution</b>.	F
As we headed back to London, the <b>coach</b> was badly delayed by roadworks.	That man was appointed as the new <b>trainer</b>.	F
Which <b>bank</b> offers you the service that best suits your financial needs?	When we reached the opposite <b>bank</b>, the boat was sinking fast.	F
Use that <b>stone</b> there to hold the door open.	Huge waves crashed against the <b>rocks</b>.	T
A <b>spring</b> popped out of the watch.	They met again in the <b>spring</b> of 1977.	F
Temperatures can <b>fall</b> to freezing at night.	Add the cream a few <b>drops</b> at a time..	F
A mirror hung on a <b>nail</b> above the washstand.	He fixed it with three <b>tacks</b>.	T
The <b>ducks</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	T
Please stop biting your <b>nails</b>!	She had long red <b>fingernails</b>.	T
A mirror hung on a <b>tack</b> above the washstand.	She had long red <b>fingernails</b>.	F
We're going to the airport by <b>bicycle</b>.	We're going to the airport by <b>bus</b>.	F
She picked up a <b>rock</b> and threw it into the trees.	She picked up a <b>stick</b> and threw it into the trees.	F
I thought I felt a <b>drop</b> of rain.	His blood pressure had <b>dropped</b> severely.	F
I <b>duck</b> the head to hide my admiration.	Chickens and <b>ducks</b> scratch around the outbuildings.	F
We're going to the airport by <b>coach</b>.	They need a new <b>trainer</b> for the young athletes.	F
The children pelted down the <b>bank</b>, over the bridge and along the path.	When we reached the opposite <b>bank</b>, the boat was sinking fast.	T
I accidentally bashed him with my <b>bat</b>.	Any mammal, of the order <b>Chiroptera</b>, that has forelimbs modified to form wings.	F
They now have an <b>advantage</b> of 28 points.	Pass me those two <b>leads</b> please.	F
Cherry trees bloom in the <b>springtime</b>.	A <b>spring</b> popped out of the watch.	F
The country was without a <b>ruler</b> after the queen died.	Most <b>rulers</b> work by having numbers and little lines.	F
Throwing back the sheet, he <b>springs</b> from the bed.	Throwing back the sheet, he <b>rises</b> from the bed.	F
It would be difficult to <b>worsen</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	F
A lone <b>drake</b> sat by the edge of the pond.	The <b>drakes</b> started quacking loudly when we threw them some bread.	T
She once told an interviewer that they didn't even like <b>rock</b> music.	Huge waves crashed against the <b>rocks</b>.	F
They had to travel everywhere by <b>bus</b>.	That man was appointed as the new <b>trainer</b>.	F
Many elephants live on the <b>shores</b> of Lake Kariba.	How do credit unions differ from other <b>financial institutions</b>?	F
I accidentally bashed him with my <b>bat</b>.	She showed me how to hold the <b>bat</b>.	T
She had long red <b>fingernails</b>.	A mirror hung on a <b>nail</b> above the washstand.	F
They bough two boxes of <b>matches</b>.	He was watching a football <b>game</b>.	F
A lone <b>drake</b> sat by the edge of the pond.	The <b>ducks</b> started quacking loudly when we threw them some bread.	T
They need a new <b>trainer</b> for the young athletes.	As we headed back to London, the <b>coach</b> was badly delayed by roadworks.	F
Unlike a baseball <b>stick</b> a cricket one has an edge which is significantly sharper.	She showed me how to hold the <b>gun</b>.	F
They were probably the most famous <b>engineers</b> in the world.	This week the <b>band</b> did the last gig of their tour.	F
<b>Chiropterans</b> are more manoeuvrable than birds.	Any mammal, of the order <b>Chiroptera</b>, that has forelimbs modified to form wings.	T
We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	It would be difficult to <b>equal</b> the service this airline gives its customers.	T
Colonial rulers groomed and paid local <b>potentates</b>.	Most <b>measurers</b> work by having numbers and little lines.	F
I <b>duck</b> the head to hide my admiration.	I <b>lower</b> the head to hide my admiration.	T
