Target	POS	Context	Overlap	Sent1	Sent2	Sent3
cordeiro	same|same|same	diff|diff|diff	false|true|false	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	
cordeiro	same|same|same	diff|diff|diff	false|true|false	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	
cordeiro	same|same|same	diff|diff|diff	false|false|true	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Este <b>cordeiro</b> traballa moito con cánabo.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Este <b>cordeiro</b> traballa moito con cánabo.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	
cordeiro	same|same|same	diff|diff|diff	false|false|true	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Este <b>cordeiro</b> traballa moito con cánabo.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Este <b>cordeiro</b> traballa moito con cánabo.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Aprendeu a <b>cordeeiro</b> do seu pai.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	
cordeiro	same|same|same	diff|diff|diff	false|true|false	Este <b>cordeiro</b> traballa moito con cánabo.	Aprendeu a <b>cordeeiro</b> do seu pai.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Este <b>cordeiro</b> traballa moito con cánabo.	Aprendeu a <b>cordeeiro</b> do seu pai.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	
cordeiro	same|same|same	diff|diff|diff	false|true|false	Este <b>cordeiro</b> traballa moito con cánabo.	Aprendeu a <b>cordeeiro</b> do seu pai.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Este <b>cordeiro</b> traballa moito con cánabo.	Aprendeu a <b>cordeeiro</b> do seu pai.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	
cordeiro	same|same|same	same|diff|diff	false|true|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	same|diff|diff	false|false|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	same|diff|diff	false|true|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Este <b>cordeiro</b> traballa moito con cánabo.	
cordeiro	same|same|same	same|diff|diff	false|false|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Aprendeu a <b>cordeeiro</b> do seu pai.	
cordeiro	same|same|same	diff|diff|diff	true|true|true	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	true|true|true	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Este <b>cordeiro</b> traballa moito con cánabo.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Aprendeu a <b>cordeeiro</b> do seu pai.	
cordeiro	same|same|same	diff|diff|diff	false|true|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	false|true|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Este <b>cordeiro</b> traballa moito con cánabo.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Aprendeu a <b>cordeeiro</b> do seu pai.	
cordeiro	same|same|same	diff|diff|diff	false|false|true	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	false|false|true	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Este <b>cordeiro</b> traballa moito con cánabo.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	Aprendeu a <b>cordeeiro</b> do seu pai.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Este <b>cordeiro</b> traballa moito con cánabo.	
cordeiro	same|same|same	diff|diff|diff	true|false|false	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Aprendeu a <b>cordeeiro</b> do seu pai.	
cordeiro	same|same|same	diff|diff|diff	false|true|false	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	
cordeiro	same|same|same	diff|diff|diff	false|true|false	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Este <b>cordeiro</b> traballa moito con cánabo.	
cordeiro	same|same|same	diff|diff|diff	false|false|false	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Aprendeu a <b>cordeeiro</b> do seu pai.	
acordo	same|same|same	same|same|same	false|false|false	Temos que chegar a un <b>acordo</b>.	Temos que chegar a un <b>pacto</b>.	Temos que chegar a un <b>bosque</b>.	
acordo	same|same|same	diff|same|diff	true|false|false	Temos que chegar a un <b>acordo</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Temos que chegar a un <b>bosque</b>.	
acordo	same|same|same	diff|same|diff	false|false|false	Temos que chegar a un <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Temos que chegar a un <b>bosque</b>.	
acordo	same|same|same	diff|same|diff	false|false|false	Temos que chegar a un <b>pacto</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Temos que chegar a un <b>bosque</b>.	
acordo	same|same|same	diff|diff|diff	false|false|false	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Temos que chegar a un <b>bosque</b>.	
acordo	same|same|same	diff|same|diff	true|false|false	Temos que chegar a un <b>pacto</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Temos que chegar a un <b>bosque</b>.	
acordo	same|same|same	same|same|same	false|false|false	Por culpa da luz <b>acordo</b> moi cedo.	Por culpa da luz <b>esperto</b> moi cedo.	Por culpa da luz <b>durmo</b> moi cedo.	
acordo	same|same|same	diff|same|diff	true|false|false	Por culpa da luz <b>acordo</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Por culpa da luz <b>durmo</b> moi cedo.	
acordo	same|same|same	diff|same|diff	false|false|false	Por culpa da luz <b>acordo</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Por culpa da luz <b>durmo</b> moi cedo.	
acordo	same|same|same	diff|same|diff	false|false|false	Por culpa da luz <b>esperto</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Por culpa da luz <b>durmo</b> moi cedo.	
acordo	same|same|same	diff|diff|diff	false|false|false	Eu <b>acordo</b> todas as mañás antes das 7.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Por culpa da luz <b>durmo</b> moi cedo.	
acordo	same|same|same	diff|same|diff	true|false|false	Por culpa da luz <b>esperto</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Por culpa da luz <b>durmo</b> moi cedo.	
acordo	same|diff|diff	same|diff|diff	false|true|false	Temos que chegar a un <b>acordo</b>.	Temos que chegar a un <b>pacto</b>.	Por culpa da luz <b>acordo</b> moi cedo.	
acordo	same|diff|diff	same|diff|diff	false|false|false	Temos que chegar a un <b>acordo</b>.	Temos que chegar a un <b>pacto</b>.	Por culpa da luz <b>esperto</b> moi cedo.	
acordo	same|diff|diff	same|diff|diff	false|true|false	Temos que chegar a un <b>acordo</b>.	Temos que chegar a un <b>pacto</b>.	Eu <b>acordo</b> todas as mañás antes das 7.	
acordo	same|diff|diff	same|diff|diff	false|false|false	Temos que chegar a un <b>acordo</b>.	Temos que chegar a un <b>pacto</b>.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	
acordo	same|diff|diff	diff|diff|diff	true|true|true	Temos que chegar a un <b>acordo</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Por culpa da luz <b>acordo</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Temos que chegar a un <b>acordo</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Por culpa da luz <b>esperto</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	true|true|true	Temos que chegar a un <b>acordo</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Eu <b>acordo</b> todas as mañás antes das 7.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Temos que chegar a un <b>acordo</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	
acordo	same|diff|diff	diff|diff|diff	false|true|false	Temos que chegar a un <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Por culpa da luz <b>acordo</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Temos que chegar a un <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Por culpa da luz <b>esperto</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	false|true|false	Temos que chegar a un <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Eu <b>acordo</b> todas as mañás antes das 7.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Temos que chegar a un <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	
acordo	same|diff|diff	diff|diff|diff	false|false|true	Temos que chegar a un <b>pacto</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Por culpa da luz <b>acordo</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Temos que chegar a un <b>pacto</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Por culpa da luz <b>esperto</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	false|false|true	Temos que chegar a un <b>pacto</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Eu <b>acordo</b> todas as mañás antes das 7.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Temos que chegar a un <b>pacto</b>.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Temos que chegar a un <b>pacto</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Por culpa da luz <b>acordo</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Temos que chegar a un <b>pacto</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Por culpa da luz <b>esperto</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Temos que chegar a un <b>pacto</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Eu <b>acordo</b> todas as mañás antes das 7.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Temos que chegar a un <b>pacto</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	
acordo	same|diff|diff	diff|diff|diff	false|true|false	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Por culpa da luz <b>acordo</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Por culpa da luz <b>esperto</b> moi cedo.	
acordo	same|diff|diff	diff|diff|diff	false|true|false	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	Eu <b>acordo</b> todas as mañás antes das 7.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Houbo un <b>pacto</b> entre o goberno e a oposición.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	
acordo	same|diff|diff	same|diff|diff	false|true|false	Por culpa da luz <b>acordo</b> moi cedo.	Por culpa da luz <b>esperto</b> moi cedo.	Temos que chegar a un <b>acordo</b>.	
acordo	same|diff|diff	same|diff|diff	false|false|false	Por culpa da luz <b>acordo</b> moi cedo.	Por culpa da luz <b>esperto</b> moi cedo.	Temos que chegar a un <b>pacto</b>.	
acordo	same|diff|diff	same|diff|diff	false|true|false	Por culpa da luz <b>acordo</b> moi cedo.	Por culpa da luz <b>esperto</b> moi cedo.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	
acordo	same|diff|diff	same|diff|diff	false|false|false	Por culpa da luz <b>acordo</b> moi cedo.	Por culpa da luz <b>esperto</b> moi cedo.	Houbo un <b>pacto</b> entre o goberno e a oposición.	
acordo	same|diff|diff	diff|diff|diff	true|true|true	Por culpa da luz <b>acordo</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Temos que chegar a un <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Por culpa da luz <b>acordo</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Temos que chegar a un <b>pacto</b>.	
acordo	same|diff|diff	diff|diff|diff	true|true|true	Por culpa da luz <b>acordo</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Por culpa da luz <b>acordo</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Houbo un <b>pacto</b> entre o goberno e a oposición.	
acordo	same|diff|diff	diff|diff|diff	false|true|false	Por culpa da luz <b>acordo</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Temos que chegar a un <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Por culpa da luz <b>acordo</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Temos que chegar a un <b>pacto</b>.	
acordo	same|diff|diff	diff|diff|diff	false|true|false	Por culpa da luz <b>acordo</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Por culpa da luz <b>acordo</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Houbo un <b>pacto</b> entre o goberno e a oposición.	
acordo	same|diff|diff	diff|diff|diff	false|false|true	Por culpa da luz <b>esperto</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Temos que chegar a un <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Por culpa da luz <b>esperto</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Temos que chegar a un <b>pacto</b>.	
acordo	same|diff|diff	diff|diff|diff	false|false|true	Por culpa da luz <b>esperto</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Por culpa da luz <b>esperto</b> moi cedo.	Eu <b>acordo</b> todas as mañás antes das 7.	Houbo un <b>pacto</b> entre o goberno e a oposición.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Por culpa da luz <b>esperto</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Temos que chegar a un <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Por culpa da luz <b>esperto</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Temos que chegar a un <b>pacto</b>.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Por culpa da luz <b>esperto</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	true|false|false	Por culpa da luz <b>esperto</b> moi cedo.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Houbo un <b>pacto</b> entre o goberno e a oposición.	
acordo	same|diff|diff	diff|diff|diff	false|true|false	Eu <b>acordo</b> todas as mañás antes das 7.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Temos que chegar a un <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Eu <b>acordo</b> todas as mañás antes das 7.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Temos que chegar a un <b>pacto</b>.	
acordo	same|diff|diff	diff|diff|diff	false|true|false	Eu <b>acordo</b> todas as mañás antes das 7.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	
acordo	same|diff|diff	diff|diff|diff	false|false|false	Eu <b>acordo</b> todas as mañás antes das 7.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Houbo un <b>pacto</b> entre o goberno e a oposición.	
coza	same|same|same	same|same|same	false|false|false	As <b>cozas</b> dos castiñeiros agromaban.	As <b>cepas</b> dos castiñeiros agromaban.	As <b>follas</b> dos castiñeiros agromaban.	
coza	same|same|same	diff|same|diff	true|false|false	As <b>cozas</b> dos castiñeiros agromaban.	A figueira partiu pola <b>coza</b>.	As <b>follas</b> dos castiñeiros agromaban.	
coza	same|same|same	diff|same|diff	false|false|false	As <b>cozas</b> dos castiñeiros agromaban.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	As <b>follas</b> dos castiñeiros agromaban.	
coza	same|same|same	diff|same|diff	false|false|false	As <b>cepas</b> dos castiñeiros agromaban.	A figueira partiu pola <b>coza</b>.	As <b>follas</b> dos castiñeiros agromaban.	
coza	same|same|same	diff|diff|diff	false|false|false	A figueira partiu pola <b>coza</b>.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	As <b>follas</b> dos castiñeiros agromaban.	
coza	same|same|same	diff|same|diff	true|false|false	As <b>cepas</b> dos castiñeiros agromaban.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	As <b>follas</b> dos castiñeiros agromaban.	
coza	same|same|same	same|same|same	false|false|false	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	A <b>codia</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	diff|same|diff	true|false|false	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	A <b>codia</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	diff|same|diff	false|false|false	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	A <b>codia</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	diff|same|diff	false|false|false	A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	A <b>codia</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	diff|diff|diff	false|false|false	É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	A <b>codia</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	diff|same|diff	false|false|false	A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	A <b>codia</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	same|diff|diff	false|true|false	As <b>cozas</b> dos castiñeiros agromaban.	As <b>cepas</b> dos castiñeiros agromaban.	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	same|diff|diff	false|false|false	As <b>cozas</b> dos castiñeiros agromaban.	As <b>cepas</b> dos castiñeiros agromaban.	A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	same|diff|diff	false|true|false	As <b>cozas</b> dos castiñeiros agromaban.	As <b>cepas</b> dos castiñeiros agromaban.	É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	
coza	same|same|same	same|diff|diff	false|false|false	As <b>cozas</b> dos castiñeiros agromaban.	As <b>cepas</b> dos castiñeiros agromaban.	Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	
coza	same|same|same	diff|diff|diff	true|true|true	As <b>cozas</b> dos castiñeiros agromaban.	A figueira partiu pola <b>coza</b>.	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	
coza	same|same|same	diff|diff|diff	true|false|false	As <b>cozas</b> dos castiñeiros agromaban.	A figueira partiu pola <b>coza</b>.	A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	
